Province/Region,Service Area,Matched Region (CN),分类,month,hour,TOU_raw,TOU_final,hourly_price_abs,price_basis_note
Jiangsu,Meicun Service Area,江苏,执行单一制电价的工业用电,12,21,峰,峰,1.7,normalized_by_flat_price_equal_1
Jiangsu,Meicun Service Area,江苏,执行单一制电价的工业用电,12,22,平,平,1.0,normalized_by_flat_price_equal_1
Jiangsu,Meicun Service Area,江苏,执行单一制电价的工业用电,12,23,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,0,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,1,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,2,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,3,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,4,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,5,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,6,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,7,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,8,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,9,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,10,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,11,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,12,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,13,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,14,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,15,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,16,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,17,尖,尖,2.04,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,18,尖,尖,2.04,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,19,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,20,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,21,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,22,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,1,23,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,0,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,1,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,2,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,3,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,4,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,5,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,6,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,7,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,8,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,9,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,10,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,11,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,12,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,13,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,14,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,15,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,16,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,17,尖,尖,2.04,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,18,尖,尖,2.04,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,19,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,20,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,21,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,22,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,2,23,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,0,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,1,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,2,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,3,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,4,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,5,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,6,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,7,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,8,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,9,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,10,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,11,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,12,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,13,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,14,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,15,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,16,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,17,尖,尖,2.04,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,18,尖,尖,2.04,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,19,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,20,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,21,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,22,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,3,23,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,0,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,1,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,2,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,3,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,4,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,5,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,6,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,7,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,8,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,9,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,10,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,11,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,12,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,13,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,14,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,15,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,16,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,17,尖,尖,2.04,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,18,尖,尖,2.04,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,19,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,20,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,21,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,22,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,4,23,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,0,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,1,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,2,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,3,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,4,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,5,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,6,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,7,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,8,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,9,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,10,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,11,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,12,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,13,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,14,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,15,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,16,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,17,尖,尖,2.04,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,18,尖,尖,2.04,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,19,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,20,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,21,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,22,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,5,23,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,0,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,1,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,2,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,3,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,4,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,5,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,6,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,7,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,8,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,9,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,10,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,11,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,12,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,13,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,14,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,15,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,16,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,17,尖,尖,2.04,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,18,尖,尖,2.04,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,19,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,20,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,21,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,22,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,6,23,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,0,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,1,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,2,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,3,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,4,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,5,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,6,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,7,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,8,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,9,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,10,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,11,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,12,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,13,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,14,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,15,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,16,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,17,尖,尖,2.04,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,18,尖,尖,2.04,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,19,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,20,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,21,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,22,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,7,23,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,0,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,1,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,2,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,3,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,4,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,5,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,6,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,7,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,8,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,9,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,10,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,11,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,12,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,13,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,14,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,15,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,16,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,17,尖,尖,2.04,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,18,尖,尖,2.04,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,19,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,20,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,21,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,22,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,8,23,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,9,0,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,9,1,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,9,2,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,9,3,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,9,4,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,9,5,谷,谷,0.3,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,9,6,平,平,1.0,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,9,7,峰,峰,1.7,normalized_by_flat_price_equal_1
Hebei,Qingxian Service Area,河北,/,9,8,峰,峰,1.7,normalized_by_flat_price_equal_1
